"SellerID","Vendor","City","ZipCode","Country"
"7745236","Autohaus 2000","Hamm","59065","NULL"
"32282928","Private Offer","Genova","16121","Italy"
"8790375","JCS Cars bvba","Zedelgem","8210","NULL"
"28548862","Private Offer","Deggingen","73326","Germany"
"20472538","ASTUCE AUTO","CROISSY BEAUBOURG","77183","NULL"
"20130750","Auto Burek","Duisburg","47228","NULL"
"32665975","Aticar24","Gosselies","6041","NULL"
"5289","Emil Frey Toyota Zentrum","Pforzheim","75179","NULL"
"30933006","Herman-Automobile","WALCOURT","5650","NULL"
"16453879","Auto Granzer","Neufurth/Amstetten","3363","NULL"
"3873633","A.D.F Soudo Meca","Flemalle","4400","NULL"
"21011813","Auto Zechner KFZ-Technik","Heiligenkreuz am Waasen","8081","NULL"
"29690027","Private Offer","Frosinone","03011","Italy"
"26884314","Private Offer","liège","4000","Belgium"
"3290146","LATITUDE AUTOMOBILES","QUIMPER","29000","NULL"
"27167166","Private Offer","Essen","45130","Germany"
"34514114","Private Offer","Stavelot","4970","Belgium"
"33308321","Private Offer","Aversa","81031","Italy"
"34387495","Private Offer","Stadtallendorf","35260","Germany"
"17924648","Private Offer","arlon","6700","Belgium"
"32868054","Private Offer","Piano di Follo","19020","Italy"
"4858","Amigo Cars","Erembodegem-Aalst","9320","NULL"
"3614861","Auto's Maveau","Veurne","8630","NULL"
"33628557","Private Offer","Augsburg","86165","Germany"
"15222730","A&C Cars","Zonhoven","3520","NULL"
"32633910","Private Offer","Lübeck Mühlenstraße 51","23552","Germany"
"32514669","Private Offer","Casale Monferrato","15033","Italy"
"4166443","Palm Sprl","Baelen","4837","NULL"
"22713121","Private Offer","Teugn","93356","Germany"
"26065539","Autocentrum Brabant","HR BREDA","4815","NULL"
"34452451","Private Offer","Delmenhorst","27753","Germany"
"28703","Sagam Spa","Milano - Mi","20126","NULL"
"18674603","AutoFrey GmbH","Hallwang","5300","NULL"
"4753737","KOCH Automobile","Dortmund","44263","NULL"
"32175765","Van Mossel MG Breda","ZL BREDA","4817","NULL"
"14405671","HUCHET SAS","RENNES CEDEX","35005","NULL"
"4319","AUTOMOVILES CANALCAR","LAS ROZAS","28232","NULL"
"2635219","Furchner Automobile","Kitzingen","97318","NULL"
"34072693","Private Offer","Wien","1220","Austria"
"14153695","Private Offer","maulde","7534","Belgium"
"27785154","Private Offer","Sourbrodt","4950","Belgium"
"29358208","Private Offer","Saint-Ghislain","7330","Belgium"
"34244587","Private Offer","Brasschaat","2930","Belgium"
"18705","ESPACE AFFAIRE AUTO","MONTEVRAIN","77144","NULL"
"14035114","Garage Abilio ll","Poulainville","80000","NULL"
"14277974","BMW Dynamism Automobiles","Beaucouze","49000","NULL"
"15373394","Autobedrijf Van Boven Erica","EX ERICA","7887","NULL"
"1532035","Private Offer","Zomergem","9930","Belgium"
"17003864","Adriauto Sas di Bonanni Adriano & C.","Calci – Pisa - Pi","56011","NULL"
"7339","Wolfgang Denzel Auto AG Graz","Graz","8052","NULL"
"29199","BMW - Bortolin Huy s.a.","Huy-Tihange","4500","NULL"
"4762","Auto's Comhair bvba","Hoeselt-Werm","3730","NULL"
"34009755","Private Offer","MIDDELBURG","4332SJ","Netherlands"
"33336712","Private Offer","Oostende","8400","Belgium"
"26796088","Private Offer","Straßwalchen","5204","Austria"
"4663319","Autobedrijf De Beijer B.V.","AT RANDWIJK","6668","NULL"
"11878572","Valore Srl","Torino","10134","NULL"
"32593232","Private Offer","VILLERS-LE-BOUILLET","4530","Belgium"
"26235209","SternPlaza Lijnden","RN LIJNDEN","1175","NULL"
"33007742","Redra Auto Speziale","NB HEESWIJK-DINTHER","5473","NULL"
"33056591","Gabriele Mazzara Motors Cars","Jemeppe-Sur-Sambre","5190","NULL"
"31279025","Private Offer","Ferrara","44123","Italy"
"30303731","Private Offer","La Louvière","7100","Belgium"
"32566108","Private Offer","RN Bussum","1406","Netherlands"
"34043537","Private Offer","Anderlecht","1070","Belgium"
"7272779","Bandierauto Snc","Caerano San Marco - Treviso - Tv","31031","NULL"
"24592587","Private Offer","Taranto","74121","Italy"
"15879613","Rizzo Automobili srl","Latiano","72022","NULL"
"13546086","myCar.be","Brugge (+12 andere vestigingen)","8200","NULL"
"12420334","Private Offer","Dilbeek","1700","Belgium"
"1898204","Pol Occasions","PC PUTTEN","3882","NULL"
"26911392","Private Offer","Colle Di Val D Elsa","53034","Italy"
"33704202","Autosalone Silvi di Spazioso Nicola & C. snc","Silvi - Teramo - TE","64028","NULL"
"16286652","Auto Service Haarlem B.V.","KW HAARLEM","2014","NULL"
"19972678","Autosphere La Roche sur Yon","La Roche sur Yon","85000","NULL"
"12390","DUE C SRL","Piacenza - Pc","29100","NULL"
"22070790","Agence Automobilière Rueil-Malmaison","Rueil-Malmaison","92500","NULL"
"20568873","Targa Monza Srl","Monza - Monza Brianza - Mb","20900","NULL"
"14406429","BAVARIA MOTORS","LA GARDE","83130","NULL"
"1848370","BAYERN AUTOMOBILES","Merignac","33700","NULL"
"15402522","GAP PREMIUM LIMOGES","LIMOGES","87280","NULL"
"14405646","EURO SERVICE AUTO","RODEZ","12000","NULL"
"3281216","DUPONT S.A.","ORLEANS","45100","NULL"
"13933657","SALEVE AUTOMOBILES SALLANCHES","VETRAZ MONTHOUX","74100","NULL"
"14782562","BMW CARCASSONNE","Carcassonne","11000","NULL"
"3323587","J.Harmtodt Handel-, und Kraftfahrzeug-","Grafendorf","8232","NULL"
"19972677","BMW NÎMES - AUTOSPHERE","Nimes","30000","NULL"
"14405645","GARAGE ALART SAS","PERPIGNAN CEDEX","66011","NULL"
"2222275","GARAGE SOREVA","BEAUCAIRE","30300","NULL"
"14411007","PELLIER AUTOMOBILES","VIENNE","38200","NULL"
"30449","AUTO LILLE","VILLENEUVE D ASCQ","59650","NULL"
"3337023","VALMOTORS","PETITE FORET","59494","NULL"
"14406274","GRAND SUD AUTO MOTO","MARSEILLE","13009","NULL"
"10871935","PHILIPPE EMOND FRANCE","SOISSONS","02200","NULL"
"10874474","PHILIPPE EMOND FRANCE","Saint Quentin","02100","NULL"
"14410609","ESPACE DUPONT","VILLEMANDEUR","45702","NULL"
"15910403","BERNI SA","TROYES","10000","NULL"
"14410986","OUEST AUTOMOBILE BREST","BREST","29803","NULL"
"14406189","BAYERN AUTO SPORT COQUELLES","COQUELLES","62231","NULL"
"10871448","PHILIPPE EMOND FRANCE","Reims","51100","NULL"
"14410960","6EME AVENUE BOURGOIN","BOURGOIN JALLIEU","38300","NULL"
"3291067","LITTORAL AUTOMOBILES","VANNES","56000","NULL"
"4391419","FOCH AUTOMOBILES","AVIGNON","84818","NULL"
"3738679","ISERAN AUTOMOBILES","LA RAVOIRE","73491","NULL"
"10268545","INDIGO SAS","EVRY","91000","NULL"
"3540658","SAS BERNARDINI","Ajaccio Cedex 05","20503","NULL"
"14222261","L ESPACE BIENVENUE ROCHEFORT","ROCHEFORT","17300","NULL"
"14405949","L'Espace Bienvenue Gond Pontouvre","GOND PONTOUVRE","16160","NULL"
"14399961","AXXIA SA","SAINT DOULCHARD","18230","NULL"
"15908641","CAR PREMIUM ARRAS BEAURAINS","BEAURAINS","62217","NULL"
"2635082","ROYAL SA","Meylan","38240","NULL"
"14405918","EQUATION BMW","TOULOUSE","31405","NULL"
"14410531","ESPACE BERTEAUX S.A.S","VERNOUILLET","28500","NULL"
"14410958","PASSION AUTOMOBILE PYRENEENNE TARBES","Tarbes","65000","NULL"
"3238463","LEGRAND SUD AUTO","LE MANS","72016","NULL"
"14411610","6EME AVENUE","VENISSIEUX","69200","NULL"
"14782577","HUCHET SAINT MALO","SAINT MALO","35400","NULL"
"14405871","NORMANDY AVENUE","MONDEVILE","14120","NULL"
"3491173","Lammertink auto bv","TS RIJSSEN","7461","NULL"
"10914","Haverkamp Auto's","SH TEUGE","7395","NULL"
"13149235","Bayern Motors","Zolder","3550","NULL"
"12508975","Autohandel Moreno","Zottegem","9620","NULL"
"29260","Autolet Srl","Agliana - Pistoia","51031","NULL"
"18642472","Garage des Chaufours SPRL","Hautrage (Saint-Ghislain)","7334","NULL"
"14404427","CHARRIER SA","CHOLET CEDEX","49302","NULL"
"19421026","Private Offer","Bastogne","6600","Belgium"
"10027490","Autohandel Mario De Vos","Balegem","9860","NULL"
"5535739","Mobilis Motors","Waregem","8792","NULL"
"10299853","L'OCEANE AUTOMOBILES","MOUILLERON LE CAPTIF","85000","NULL"
"18852564","Mondial Centre Auto.be","Saint-Vaast","7100","NULL"
"33947796","Private Offer","Leuven","3000","Belgium"
"6273349","Garage Houbracken bvba","Oosterzele","9860","NULL"
"4542","Garage Condrotte sprl","Bertrix","6880","NULL"
"32237808","Private Offer","daverio","21020","Italy"
"14406636","H. Cormier","PUILBOREAU","17138","NULL"
"29205527","HGH Car Solution GmbH","Wels","4600","NULL"
"15709602","Tm Wagen srl","Pistoia - Pt","51100","NULL"
"13460","AUTOPREMIUM SPA","Viterbo - Vt","01100","NULL"
"4777107","BMW Wien Donaustadt","Wien","1220","NULL"
"3353264","BMW Austria GesmbH","Wien","1190","NULL"
"14410985","L'ESPACE BIENVENUE ROYAN","SAINT GEORGES DE DIDONNE","17110","NULL"
"13105006","GAP PREMIUM","BRIVE LA GAILLARDE","19100","NULL"
"1848319","GARAGE NAPOLEON","LA ROCHE SUR YON CEDEX","85015","NULL"
"13453","AUTOTORINO SPA","Parma - Pr","43122","NULL"
"3410577","FOUREL SAS","VALENCE","26000","NULL"
"14405869","BMW MINI MULHOUSE JMS AUTOMOBILE","SAUSHEIM","68390","NULL"
"19972791","BMW DAX - AUTOSPHERE","Saint Paul les Dax","40990","NULL"
"20565589","M.P Auto","Kirchheim unter Teck","73230","NULL"
"17888760","Birkan Hasan","Köln","50827","NULL"
"20902650","Private Offer","graz","8020","Austria"
"21394160","TT-Automobile","Rüsselsheim","65428","NULL"
"34311328","Private Offer","Bruxelles","1080","Belgium"
"5232708","Autobedrijf Maascars","SH RIDDERKERK","2983","NULL"
"34468178","Corner Automobile","Hamburg","20537","NULL"
"32915827","Private Offer","Bad Salzuflen","32105","Germany"
"2307010","Auto Garten","Paderborn","33098","NULL"
"34214825","Private Offer","Gevelsberg","58285","Germany"
"31409597","SG-Auto UG","Pfaffenhofen An Der Ilm","85276","NULL"
"25500092","CarPark Rheine","Rheine","48432","NULL"
"34391724","Private Offer","Gute stand","70435","Germany"
"22975854","Adequaat Auto's","EX TER AAR","2461","NULL"
"23092242","Private Offer","DG Ten Boer","9791","Netherlands"
"34061977","Private Offer","Westerkappeln","49492","Germany"
"34169315","Private Offer","Hürth","50354","Germany"
"2200964","Private Offer","Fürstenfeldbruck","82256","Germany"
"17849742","CarPoint Braunschweig GmbH","Braunschweig","38120","NULL"
"24034198","Reichert Classic Cars","Ingolstadt","85053","NULL"
"7701635","Private Offer","Ettlingen","76275","Germany"
"25199780","Private Offer","Gouda","2807AT","Netherlands"
"32067625","Private Offer","La Haye","50250","France"
"32993762","Private Offer","Westervoort","6932mn","Netherlands"
"33874069","Private Offer","teesdorf","2524","Austria"
"33873269","Private Offer","Hanau","63452","Germany"
"27121962","Private Offer","Freiberg","09599","Germany"
"26653473","Private Offer","EM Genemuiden","8281","Netherlands"
"9674500","Gamma Auto Srl","Vermezzo con Zelo - Milano","20080","NULL"
"21059467","Emmegi Auto srl","Busto Arsizio - Varese - VA","21052","NULL"
"16096038","Naim Autohandel","Reutlingen","72766","NULL"
"29177548","Private Offer","Saulheim","55291","Germany"
"22243853","Auto Kurt Jettingen","Jettingen","71131","NULL"
"16940416","Tulp Autobedrijf","AN TILBURG","5048","NULL"
"34409953","Private Offer","jockgrim","76751","Germany"
"34056989","Private Offer","WINTERSWIJK","7101RV","Netherlands"
"17215671","Private Offer","Saulheim","55291","Germany"
"29364363","Private Offer","Hannover","30519","Germany"
"33626019","Private Offer","Weisweil","79367","Germany"
"24531","Yamak Motors & Cars","Düsseldorf","40233","NULL"
"33149288","Private Offer","Unterwart","7502","Austria"
"33379372","Wiker Auto Wellness","Kiel","24106","NULL"
"33222488","Private Offer","Ludwigshafen","67071","Germany"
"34252867","Private Offer","Bruxelles","1200","Belgium"
"34251251","Private Offer","Moosburg","85368","Germany"
"20091867","Private Offer","ET Haelen","6081","Netherlands"
"30621402","Private Offer","DT WORMERVEER","1521","Netherlands"
"18072961","Neudorfer Automobile","Graben-Neudorf","76676","NULL"
"33620450","J.S Automoción","Meson Do Vento","15689","NULL"
"26207999","Private Offer","Plattling","94447","Germany"
"34153280","Private Offer","Lj ROSSUM OV","7596","Netherlands"
"6657","Autohaus Bruns GmbH","Bramsche","49565","NULL"
"27870","Gürbüz Automobile","Wiesbaden","65201","NULL"
"25676","Blitz Automobile","Pfullingen","72793","NULL"
"25471525","Kfz Handel Todorovic","Ried am Riederberg","3004","NULL"
"17912423","Automobielbedrijf Veld","HJ KALLENKOTE","8345","NULL"
"4930978","VENEZIA - Autohandel","Berlin","12459","NULL"
"21019475","OSO Autohandel","Vechta","49377","NULL"
"16418367","Gerber Automobile","Amberg","92224","NULL"
"25206585","Bergmann Maricel","Heilbronn","74080","NULL"
"19808385","auto-Lippmann Kfz-Meisterbetrieb","Brand-Erbisdorf","09618","NULL"
"34316948","Private Offer","spaichingen","78549","Germany"
"9624485","Private Offer","Schlüsslberg","4707","Austria"
"12023889","Private Offer","duisburg","47198","Germany"
"18215664","LASSEN-Automobile GmbH","Rüsselsheim","65428","NULL"
"632359","Private Offer","duisburg","47137","Germany"
"32769470","Private Offer","Bad Tölz","83646","Germany"
"30824622","GGS Automobil","Wehrheim","61273","NULL"
"19918141","Fa. Markus Gaida","Mömbris","63776","NULL"
"33732638","Private Offer","Bad Oeynhausen","32547","Germany"
"20081161","Private Offer","Vorchdorf","4655","Austria"
"28731638","Private Offer","Mannheim","68012","Germany"
"34273276","Private Offer","MILANO","20161","Italy"
"7030211","Private Offer","Paderborn","33104","Germany"
"33284384","Private Offer","Hemau","93155","Germany"
"34017597","Private Offer","DORDRECHT","3318AM","Netherlands"
"31930179","Private Offer","KAMPEN","8267AN","Netherlands"
"23751956","Pinheiro Auto´s","AP WINTELRE","5513","NULL"
"14913395","Private Offer","XD Utrecht","3564","Netherlands"
"34418974","Private Offer","Hamburg","20251","Germany"
"14881109","Autohaus Contec Cars GmbH & Co. KG","Werl","59457","NULL"
"34190112","Private Offer","Madrid","28027","Spain"
"33686405","Private Offer","München","81377","Germany"
"34420362","Private Offer","Haigerloch","72401","Germany"
"34384620","Private Offer","Reutte","6600","Austria"
"33229922","Private Offer","Nottuln","48301","Germany"

"20081161","Private Offer","Vorchdorf","4655","Austria"
"28731638","Private Offer","Mannheim","68012","Germany"
"34273276","Private Offer","MILANO","20161","Italy"
"7030211","Private Offer","Paderborn","33104","Germany"
"33284384","Private Offer","Hemau","93155","Germany"
"34017597","Private Offer","DORDRECHT","3318AM","Netherlands"
"31930179","Private Offer","KAMPEN","8267AN","Netherlands"
"23751956","Pinheiro Auto´s","AP WINTELRE","5513","NULL"
"14913395","Private Offer","XD Utrecht","3564","Netherlands"
"34418974","Private Offer","Hamburg","20251","Germany"
"14881109","Autohaus Contec Cars GmbH & Co. KG","Werl","59457","NULL"
"34190112","Private Offer","Madrid","28027","Spain"
"33686405","Private Offer","München","81377","Germany"
"34420362","Private Offer","Haigerloch","72401","Germany"
"34384620","Private Offer","Reutte","6600","Austria"
"33229922","Private Offer","Nottuln","48301","Germany"
"33101911","Autopark Mühldorf","Mühldorf A.Inn","84453","NULL"
"18756481","Autoforum Misburg - Fakhri & Khesraw GbR","Hannover","30559","NULL"
"33124543","Private Offer","Pregarten","4230","Austria"
"32644438","Private Offer","Altenstadt","89281","Germany"
"27705424","Private Offer","Wien","1100","Austria"
"11351764","Autohaus IAC GmbH","Petersberg","36100","NULL"
"26326758","Private Offer","Boves","12012","Italy"
"19186264","Private Offer","Vomp","6134","Austria"
"13900225","Del Mastro Srl","Cingoli - Macerata - MC","62011","NULL"
"17358074","SERVICIO ALMOTOR","ALCOI","03800","NULL"
"20504737","Gebrauchtwagen H.Etzold","Frohburg","04654","NULL"
"34465329","Private Offer","Hattersheim","65795","Germany"
"20790926","Private Offer","Heusweiler","66265","Germany"
"30550517","Private Offer","Zwaag","1689AN","Netherlands"
"20253977","Private Offer","Bad Feilnbach","83075","Germany"
"33401767","Private Offer","Aachen","52078","Germany"
"20515546","Private Offer","Den Haag","2555lt","Netherlands"
"2173643","BK AUTO","Hilden","40721","NULL"
"33178239","Private Offer","CO","22070","Italy"
"34278630","Private Offer","St. Michael in der Obersteierm","8770","Austria"
"34094508","Private Offer","Gelsenkirchen","45886","Germany"
"7850676","MS Automobili Srl","Torino - To","10100","NULL"
"24570760","Yara Automobil","Bonn","53227","NULL"
"30716857","Private Offer","ROTTERDAM","3083ZE","Netherlands"
"22712449","Private Offer","SITTARD","6132","Netherlands"
"34090729","Private Offer","VC 's-Hertogenbosch","5224","Netherlands"
"28120185","SP Auto srl","Tortona - Al","15057","NULL"
"9246656","Emil-Cars","Wetzlar","35578","NULL"
"21653388","Private Offer","kiel","24109","Germany"
"25860014","Private Offer","Remscheid","42853","Germany"
"23256323","Neufeldt Automobile Werdorf GmbH","Asslar/Werdorf","35614","NULL"
"2702412","Auto Karam - Prix export au marchand","Dilbeek","1700","NULL"
"33886078","Private Offer","Lecco","23900","Italy"
"27684221","Private Offer","AL Rotterdam","3026","Netherlands"
"32627158","Private Offer","Govone","12040","Italy"
"11558786","Private Offer","hamoir","4180","Belgium"
"34433607","Private Offer","Magdeburg","39104","Germany"
"32104","Andreuzzi Auto Srl","Marino - Roma - Rm","00047","NULL"
"31343727","Private Offer","Bottrop","46242","Germany"
"26130081","Private Offer","vienna","1120","Austria"
"33146341","Private Offer","Darmstadt","64289","Germany"
"25786151","Private Offer","Oosterhout","4901BJ","Netherlands"
"25588384","Private Offer","81687","81687","Germany"
"35389","Kifayeh sprl","Asse","1730","NULL"
"3821903","Autocenter Heerenveen","PL HEERENVEEN","8445","NULL"
"24287818","Private Offer","Knetzgau","97478","Germany"
"5349602","BK Automobile","Königsbrunn","86343","NULL"
"22293498","SB.Automobile","Schwandorf","92421","NULL"
"10358450","Autostadl","Weißkirchen","8741","NULL"
"15741411","DIE Autoecke","Dachau","85221","NULL"
"31374093","Waardse Auto's","SL HEERHUGOWAARD","1704","NULL"
"20800685","Auto Urgnano Di Obid Noureddine","Urgnano - BG","24059","NULL"
"24516","BERASCO-Automobile GmbH","Schönwalde-Glien","14621","NULL"
